ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,XClick1X,XClick2X,XClick3X,XClick4X,XClick1Y,XClick2Y,XClick3Y,XClick4Y
90d475ad016a6c98,activemil,/m/050k8,1,0.0,1.0,0.005195,0.97013,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
90e4f523ffa99f40,xclick,/m/050k8,1,0.271484,0.700195,0.0,0.927729,0,1,0,0,0,0.488281,0.271484,0.700195,0.444336,0.0,0.112094,0.780236,0.927729
91036457461b513c,xclick,/m/050k8,1,0.0275,0.999375,0.038333,0.9925,0,1,0,0,0,0.2625,0.0275,0.999375,0.826875,0.038333,0.425833,0.358333,0.9925
911b9386cea08278,activemil,/m/050k8,1,0.3025,0.44375,0.648785,0.928138,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9137817ca747e7ae,activemil,/m/050k8,1,0.241875,0.816875,0.002814,1.0,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9139cfea53df0c7c,xclick,/m/050k8,1,0.175,0.950833,0.101111,0.871111,1,0,0,0,0,0.836667,0.175,0.950833,0.849167,0.101111,0.674444,0.726667,0.871111
913e3a07448f61d4,activemil,/m/050k8,1,0.7375,0.979688,0.223438,0.848437,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9141abfcce605631,xclick,/m/050k8,1,0.804688,0.992188,0.582812,0.88125,0,0,0,0,0,0.940625,0.804688,0.992188,0.990625,0.582812,0.6125,0.845313,0.88125
91539092d07035ce,xclick,/m/050k8,1,0.325383,0.792164,0.192434,0.932566,1,0,0,0,0,0.483816,0.325383,0.792164,0.67121,0.192434,0.828947,0.263158,0.932566
9175e68bc3bdde7e,xclick,/m/050k8,1,0.1025,0.30125,0.183865,0.731707,1,0,0,0,0,0.26,0.1025,0.30125,0.205,0.183865,0.24015,0.675422,0.731707
918c948e0149b89e,activemil,/m/050k8,1,0.190432,0.967167,0.11875,0.740625,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
919a1d65b6c93963,activemil,/m/050k8,1,0.199375,0.87875,0.009167,0.988333,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91a15efb86210577,xclick,/m/050k8,1,0.0275,0.965,0.066185,0.938628,0,0,0,0,0,0.39625,0.0275,0.965,0.836875,0.066185,0.310469,0.492178,0.938628
91adbbe4729e1c7d,xclick,/m/050k8,1,0.45625,0.56625,0.390038,0.671053,1,0,0,0,0,0.496875,0.45625,0.56625,0.46625,0.390038,0.582707,0.467105,0.671053
91c0620b21905513,activemil,/m/050k8,1,0.220625,0.928125,0.281426,0.927767,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91ec0ff3f1e2f9f5,activemil,/m/050k8,1,0.0,0.995,0.053333,1.0,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91f4eca2f778bb47,activemil,/m/050k8,1,0.025,0.93125,0.276563,0.704687,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91f84520f80a8ce7,activemil,/m/050k8,1,0.640323,0.98871,0.036036,0.951952,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91f84520f80a8ce7,xclick,/m/050k8,1,0.0,0.320968,0.009009,0.996997,0,1,0,0,0,0.11129,0.0,0.2,0.320968,0.009009,0.375375,0.996997,0.831832
91f84520f80a8ce7,xclick,/m/050k8,1,0.340323,0.662903,0.048048,0.996997,0,1,0,0,0,0.340323,0.491935,0.662903,0.491935,0.684685,0.048048,0.447447,0.996997
91f90f7f9a39ad44,activemil,/m/050k8,1,0.290625,0.785625,0.504602,0.913808,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
920359bec525207e,xclick,/m/050k8,1,0.31,0.630625,0.094167,0.819167,0,0,0,0,0,0.43,0.31,0.630625,0.516875,0.094167,0.7375,0.155833,0.819167
9213fdb735ddee19,activemil,/m/050k8,1,0.341875,0.65,0.0197,0.895872,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
92207c1fd183281d,xclick,/m/050k8,1,0.359375,0.631875,0.114167,0.801667,1,0,0,0,0,0.400625,0.359375,0.631875,0.535,0.114167,0.186667,0.746667,0.801667
923ed2c3448d5c80,activemil,/m/050k8,1,0.315625,0.95625,0.0225,0.985833,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
924ea501bb975b31,xclick,/m/050k8,1,0.106875,0.595,0.126642,0.778612,0,0,0,0,0,0.408125,0.106875,0.595,0.313125,0.126642,0.611632,0.245779,0.778612
924ea501bb975b31,xclick,/m/050k8,1,0.361875,0.90875,0.168856,0.998124,0,1,0,0,0,0.6475,0.361875,0.90875,0.68625,0.168856,0.767355,0.291745,0.998124
9271dff577437bdd,xclick,/m/050k8,1,0.155816,0.83778,0.078125,0.9225,0,0,0,0,0,0.651014,0.155816,0.83778,0.462113,0.078125,0.216875,0.855625,0.9225
927936bfc6333f8a,activemil,/m/050k8,1,0.0,0.9325,0.196986,0.92465,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
929380d7ac5e443f,xclick,/m/050k8,1,0.488125,0.515,0.268545,0.295775,1,0,0,0,0,0.490625,0.51125,0.515,0.488125,0.268545,0.268545,0.295775,0.295775
929380d7ac5e443f,xclick,/m/050k8,1,0.50375,0.7175,0.74554,0.967136,1,0,0,0,0,0.536875,0.50375,0.7175,0.6225,0.74554,0.855399,0.871362,0.967136
929d0b3a76322eec,activemil,/m/050k8,1,0.540625,0.623438,0.372917,0.539583,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
929d0b3a76322eec,xclick,/m/050k8,1,0.25625,0.330469,0.372917,0.508333,1,0,0,0,0,0.283594,0.301563,0.25625,0.330469,0.372917,0.508333,0.501042,0.383333
929e9e81e8c30de9,activemil,/m/050k8,1,0.295,0.588125,0.1575,0.8825,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
92ac134a3e3e3490,xclick,/m/050k8,1,0.08,0.88375,0.026667,0.955,0,0,0,0,0,0.170625,0.08,0.88375,0.129375,0.026667,0.481667,0.789167,0.955
92cd670012ef53b6,activemil,/m/050k8,1,0.773333,0.950833,0.0275,0.54,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
92cd670012ef53b6,xclick,/m/050k8,1,0.021667,0.184167,0.22625,0.74,0,0,0,1,0,0.150833,0.0525,0.184167,0.021667,0.22625,0.74,0.72375,0.275
92cd670012ef53b6,xclick,/m/050k8,1,0.1775,0.280833,0.28625,0.635,0,0,0,1,0,0.251667,0.2025,0.280833,0.1775,0.28625,0.635,0.6175,0.315
92cd670012ef53b6,xclick,/m/050k8,1,0.5075,0.7775,0.0,0.65375,0,1,0,1,0,0.715,0.5525,0.7775,0.5075,0.0,0.65375,0.61,0.05125
92d7f158b9f2dabf,xclick,/m/050k8,1,0.005556,0.961111,0.0075,0.99,0,0,0,0,0,0.494444,0.005556,0.961111,0.5,0.0075,0.3375,0.9225,0.99
92e3d4b729a06d50,activemil,/m/050k8,1,0.004375,0.93625,0.146893,0.935028,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
92e4fb73e9c6c306,activemil,/m/050k8,1,0.2875,0.689062,0.209375,0.96875,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
92e5b5600362a0a0,xclick,/m/050k8,1,0.138125,0.268125,0.264595,0.417137,1,0,0,0,0,0.25125,0.268125,0.16625,0.138125,0.264595,0.359699,0.417137,0.339925
92ea7646acf5c889,xclick,/m/050k8,1,0.113503,0.460861,0.340625,0.685625,0,0,0,1,0,0.139922,0.113503,0.460861,0.423679,0.340625,0.355625,0.666875,0.685625
92ea7646acf5c889,xclick,/m/050k8,1,0.14775,0.27593,0.470625,0.585,0,0,0,1,0,0.195695,0.14775,0.27593,0.217221,0.47375,0.58,0.470625,0.585
92f351723eab18b2,xclick,/m/050k8,1,0.476562,0.909375,0.048437,0.920313,0,0,0,0,0,0.529687,0.476562,0.909375,0.8625,0.048437,0.110937,0.859375,0.920313
92f9583fe1126103,activemil,/m/050k8,1,0.390625,0.47875,0.4619,0.591722,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
93094dbad6193afd,xclick,/m/050k8,1,0.2075,0.41,0.327392,0.815197,1,0,0,0,0,0.234375,0.2075,0.41,0.39875,0.327392,0.351782,0.802064,0.815197
930b57350902e839,activemil,/m/050k8,1,0.301875,0.43375,0.477809,0.618508,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9324f25299ead727,activemil,/m/050k8,1,0.0,1.0,0.0,1.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9330f151faca4615,activemil,/m/050k8,1,0.9125,0.998125,0.663333,0.958333,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
93486e848c93019e,activemil,/m/050k8,1,0.000625,0.99625,0.009732,1.0,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
934c789414ca8821,xclick,/m/050k8,1,0.296875,0.94125,0.496875,0.94125,0,0,0,0,0,0.296875,0.42375,0.94125,0.81625,0.7375,0.496875,0.71875,0.94125
934c789414ca8821,xclick,/m/050k8,1,0.300625,0.94125,0.03375,0.496875,0,0,0,0,0,0.82,0.300625,0.416875,0.94125,0.03375,0.254375,0.496875,0.285
935396e3aefb0e5f,xclick,/m/050k8,1,0.15125,0.95875,0.13,0.925,1,0,0,0,0,0.245625,0.15125,0.95875,0.896875,0.13,0.6425,0.25,0.925
93574456f0d46ccf,activemil,/m/050k8,1,0.0,1.0,0.139167,0.7675,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
936625fe9dd88a4a,activemil,/m/050k8,1,0.11625,0.495,0.045966,0.918387,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
936648d021c3d25f,xclick,/m/050k8,1,0.257974,0.351782,0.396875,0.518125,1,0,0,0,0,0.301126,0.257974,0.351782,0.305816,0.396875,0.400625,0.5125,0.518125
939ccb981637a26e,xclick,/m/050k8,1,0.485,0.790625,0.269167,0.9325,0,0,0,0,0,0.63875,0.485,0.790625,0.636875,0.269167,0.305,0.706667,0.9325
93b93854622771b9,xclick,/m/050k8,1,0.066798,0.193517,0.661875,0.810625,0,0,0,0,0,0.099214,0.066798,0.193517,0.185658,0.661875,0.67375,0.713125,0.810625
93b93854622771b9,xclick,/m/050k8,1,0.212181,0.325147,0.66375,0.8125,0,0,0,0,0,0.252456,0.212181,0.325147,0.3222,0.66375,0.6775,0.79875,0.8125
93b93854622771b9,xclick,/m/050k8,1,0.311395,0.438114,0.24,0.38875,1,0,0,0,0,0.337917,0.311395,0.438114,0.394892,0.24,0.36625,0.25375,0.38875
93b93854622771b9,xclick,/m/050k8,1,0.340864,0.458743,0.675625,0.8125,0,0,0,0,0,0.378193,0.340864,0.458743,0.438114,0.675625,0.689375,0.800625,0.8125
93c18f7e806d068f,activemil,/m/050k8,1,0.296875,0.78875,0.072097,1.0,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
93c99666121ef338,xclick,/m/050k8,1,0.055,0.20625,0.532578,0.729934,1,0,0,0,0,0.05875,0.20625,0.20625,0.055,0.532578,0.729934,0.625118,0.706327
93ca433be4637a63,xclick,/m/050k8,1,0.01375,0.999375,0.006667,0.868333,1,1,0,0,0,0.129375,0.01375,0.938125,0.999375,0.006667,0.516667,0.868333,0.426667
93e1be7a3784ed0c,xclick,/m/050k8,1,0.0,0.999375,0.002496,0.999168,0,1,0,0,0,0.220763,0.0,0.999375,0.999375,0.002496,0.940932,0.998336,0.999168
93ee7ffb22139c2a,activemil,/m/050k8,1,0.720703,0.984375,0.365639,0.814978,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
93ee7ffb22139c2a,xclick,/m/050k8,1,0.513672,0.768555,0.296623,0.713656,0,0,0,0,0,0.635742,0.666016,0.513672,0.768555,0.296623,0.713656,0.631424,0.375918
93f345f719605f0a,activemil,/m/050k8,1,0.282813,0.670313,0.077283,0.943794,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
940849842e405632,activemil,/m/050k8,1,0.116137,0.734719,0.095556,0.922222,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
94174d85397ceeb9,activemil,/m/050k8,1,0.030481,0.978898,0.01125,1.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
941750dcd17c9a0f,xclick,/m/050k8,1,0.0,0.81,0.291745,0.80394,0,1,0,0,0,0.7975,0.0,0.81,0.0,0.291745,0.503752,0.384615,0.80394
943b3676125af180,activemil,/m/050k8,1,0.688555,0.87242,0.505,0.715,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9449b42424129d49,activemil,/m/050k8,1,0.8375,0.998438,0.065574,0.416862,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9491079ef20b8e51,activemil,/m/050k8,1,0.226667,0.356667,0.718333,0.97,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
94924cc2b463dad5,activemil,/m/050k8,1,0.466875,0.998125,0.172222,0.895556,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
949524f40e44a7a8,xclick,/m/050k8,1,0.587891,0.84375,0.390351,0.998538,0,1,0,1,0,0.84375,0.727539,0.587891,0.677734,0.390351,0.998538,0.98538,0.397661
94b8130c11ba3cd8,activemil,/m/050k8,1,0.665625,0.873125,0.476667,0.803333,0,1,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
94b8130c11ba3cd8,xclick,/m/050k8,1,0.489375,0.558125,0.5725,0.768333,0,1,0,1,0,0.528125,0.533125,0.558125,0.489375,0.5725,0.768333,0.739167,0.721667
94b8130c11ba3cd8,xclick,/m/050k8,1,0.533125,0.610625,0.435833,0.8275,0,1,0,1,0,0.585,0.58625,0.610625,0.533125,0.435833,0.8275,0.530833,0.545
94c83c24da4fb1b6,xclick,/m/050k8,1,0.0,0.5,0.223438,0.9875,0,1,0,0,0,0.5,0.317188,0.0,0.479687,0.940625,0.9875,0.55625,0.223438
94d750829517e4e2,xclick,/m/050k8,1,0.04,0.96875,0.333021,0.736398,0,0,0,0,0,0.676875,0.04,0.96875,0.2975,0.333021,0.565666,0.467167,0.736398
94d91b86c7444170,xclick,/m/050k8,1,0.315625,0.999375,0.236398,0.999062,0,1,0,0,0,0.91625,0.999375,0.315625,0.623125,0.236398,0.346154,0.596623,0.999062
9523a7549de1a829,activemil,/m/050k8,1,0.319375,0.675625,0.0,1.0,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9550f172ccfe9291,xclick,/m/050k8,1,0.0,0.999375,0.0,0.999062,0,1,0,0,0,0.314375,0.0,0.08,0.999375,0.0,0.984053,0.999062,0.351782
955148862b491647,xclick,/m/050k8,1,0.13875,0.88625,0.198333,0.718333,1,0,0,0,0,0.22375,0.13875,0.88625,0.3825,0.198333,0.29,0.283333,0.718333
955366f74c19ee7f,activemil,/m/050k8,1,0.214052,0.447712,0.759804,0.977124,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9557f0bafa8958a0,activemil,/m/050k8,1,0.679375,0.911875,0.333333,0.681606,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9559716f56dc2dd8,activemil,/m/050k8,1,0.1725,0.355625,0.179071,0.478261,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
956a34a8017be81c,activemil,/m/050k8,1,0.5875,0.740625,0.50469,0.789869,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
956a34a8017be81c,xclick,/m/050k8,1,0.0,0.090625,0.168856,0.316135,0,1,0,0,0,0.0025,0.041875,0.0,0.090625,0.168856,0.316135,0.28424,0.28424
956a34a8017be81c,xclick,/m/050k8,1,0.194375,0.286875,0.606942,0.758912,0,0,0,1,0,0.26125,0.21625,0.194375,0.286875,0.606942,0.758912,0.716698,0.636023
956a34a8017be81c,xclick,/m/050k8,1,0.238125,0.40875,0.341463,0.599437,0,0,0,0,0,0.344375,0.293125,0.238125,0.40875,0.341463,0.599437,0.537523,0.383677
956a34a8017be81c,xclick,/m/050k8,1,0.283125,0.37875,0.666979,0.835835,0,0,0,1,0,0.348125,0.31625,0.283125,0.37875,0.666979,0.835835,0.806754,0.685741
956a34a8017be81c,xclick,/m/050k8,1,0.331875,0.494375,0.385553,0.668856,0,0,0,0,0,0.436875,0.394375,0.331875,0.494375,0.385553,0.668856,0.621951,0.427767
956a34a8017be81c,xclick,/m/050k8,1,0.384375,0.499375,0.731707,0.938086,0,0,0,1,0,0.453125,0.4275,0.384375,0.499375,0.731707,0.938086,0.883677,0.768293
956a34a8017be81c,xclick,/m/050k8,1,0.42125,0.640625,0.38743,0.755159,0,0,0,0,0,0.553125,0.5175,0.42125,0.640625,0.38743,0.755159,0.668856,0.447467
956a34a8017be81c,xclick,/m/050k8,1,0.5175,0.61875,0.814259,0.999062,0,1,0,1,0,0.5825,0.56875,0.5175,0.61875,0.814259,0.999062,0.989681,0.848968
95730aeb76f39a52,xclick,/m/050k8,1,0.4625,0.865625,0.570833,0.9375,0,0,0,1,0,0.53875,0.4625,0.865625,0.789375,0.570833,0.7725,0.706667,0.9375
957b013992996b94,activemil,/m/050k8,1,0.081875,0.860625,0.032833,0.925891,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9593515c78e6d95e,xclick,/m/050k8,1,0.013125,0.43375,0.004343,0.963084,1,0,0,0,0,0.2425,0.013125,0.43375,0.43375,0.004343,0.963084,0.954397,0.954397
95ba833d22d94fb8,xclick,/m/050k8,1,0.590625,0.9225,0.456667,0.6925,0,0,0,0,0,0.635625,0.590625,0.9225,0.891875,0.456667,0.520833,0.553333,0.6925
95be5b9a8b2d9aa4,activemil,/m/050k8,1,0.531915,0.911139,0.147486,0.870391,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
95be5b9a8b2d9aa4,xclick,/m/050k8,1,0.081352,0.46433,0.157542,0.861453,0,0,0,0,0,0.286608,0.241552,0.081352,0.46433,0.157542,0.861453,0.718436,0.406704
95d0fc2f57343a72,activemil,/m/050k8,1,0.075,0.680625,0.028263,0.816293,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
95df33d48a414e6a,activemil,/m/050k8,1,0.275,0.561667,0.264411,0.531328,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
95ec013ec5496ae4,activemil,/m/050k8,1,0.267188,0.835938,0.03125,0.964063,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
95fce9d32fd362e3,activemil,/m/050k8,1,0.10625,0.555,0.056667,0.910833,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
96168be6f6e03c93,activemil,/m/050k8,1,0.035625,0.319375,0.260833,0.8425,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
962b48585b8ec34a,activemil,/m/050k8,1,0.12,0.84,0.10625,0.938125,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
963ef7952d0474c3,activemil,/m/050k8,1,0.509554,0.826964,0.439868,0.776771,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
964530e3e65ab7bb,xclick,/m/050k8,1,0.219375,0.626875,0.084034,0.999066,1,1,0,0,0,0.505625,0.219375,0.626875,0.511875,0.084034,0.22409,0.706816,0.999066
9647801b7e2f8ee8,activemil,/m/050k8,1,0.168125,0.316875,0.429644,0.754221,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
964ae210bc900b11,xclick,/m/050k8,1,0.56625,0.92125,0.384167,0.921667,0,0,0,1,0,0.901875,0.56625,0.92125,0.91,0.384167,0.639167,0.8975,0.921667
96542930650a8585,activemil,/m/050k8,1,0.501953,0.920898,0.369792,0.69401,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
96602a72b4b83523,activemil,/m/050k8,1,0.165033,0.777778,0.001634,0.859477,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
966f360903670bd1,xclick,/m/050k8,1,0.4475,0.66875,0.05428,0.41858,1,0,0,0,0,0.57375,0.4475,0.66875,0.5525,0.05428,0.412317,0.121086,0.41858
966f360903670bd1,xclick,/m/050k8,1,0.640625,0.803125,0.429019,0.957202,0,0,0,0,0,0.71,0.640625,0.803125,0.7775,0.429019,0.455115,0.948852,0.957202
967ab47d65a638b6,activemil,/m/050k8,1,0.555347,0.773609,0.148843,0.413383,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9680bdea8be01958,activemil,/m/050k8,1,0.260938,0.8,0.009412,0.915294,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
96878703b54a519f,xclick,/m/050k8,1,0.325625,0.366875,0.625,0.730833,0,0,0,1,0,0.325625,0.355,0.366875,0.341875,0.625,0.629167,0.72,0.730833
96878703b54a519f,xclick,/m/050k8,1,0.375625,0.414375,0.615,0.721667,0,0,0,1,0,0.375625,0.4,0.414375,0.3925,0.618333,0.615,0.715,0.721667
9695bfbe8459ef3b,xclick,/m/050k8,1,0.014493,0.992754,0.0,0.980519,0,0,0,0,0,0.268116,0.014493,0.992754,0.792271,0.0,0.41039,0.55974,0.980519
96b74d5aaadc2259,activemil,/m/050k8,1,0.29375,0.515625,0.235294,0.804706,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
96b74d5aaadc2259,xclick,/m/050k8,1,0.685938,0.821875,0.181176,0.555294,0,0,0,0,0,0.685938,0.821875,0.759375,0.75625,0.204706,0.512941,0.555294,0.181176
96b74d5aaadc2259,xclick,/m/050k8,1,0.829687,0.9375,0.181176,0.494118,0,0,0,0,0,0.829687,0.9375,0.8875,0.878125,0.197647,0.461176,0.494118,0.181176
96ebfb7ad61744da,activemil,/m/050k8,1,0.04625,0.91125,0.334897,0.914634,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
96ee5f37aa78ec2d,xclick,/m/050k8,1,0.125,0.480625,0.12856,0.85598,0,0,0,0,0,0.3075,0.125,0.480625,0.3525,0.12856,0.21074,0.706265,0.85598
96ee5f37aa78ec2d,xclick,/m/050k8,1,0.56125,0.9075,0.192026,0.864931,0,0,0,0,0,0.7525,0.56125,0.9075,0.77375,0.192026,0.72498,0.707893,0.864931
96f709ac38b57309,activemil,/m/050k8,1,0.524375,0.828125,0.241055,0.964218,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
96fe4a453ac13cd8,activemil,/m/050k8,1,0.017647,1.0,0.0,0.9925,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
971199f7799d1601,activemil,/m/050k8,1,0.27375,0.72875,0.245779,0.704503,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9720e53ab76630c0,xclick,/m/050k8,1,0.009375,0.981875,0.058352,0.959954,0,0,0,0,0,0.410625,0.009375,0.981875,0.871875,0.058352,0.276888,0.826087,0.959954
9765d863839fd7a6,xclick,/m/050k8,1,0.0,0.09375,0.7875,0.997917,0,1,0,1,0,0.021875,0.0,0.09375,0.023438,0.7875,0.80625,0.827083,0.997917
9765d863839fd7a6,xclick,/m/050k8,1,0.046875,0.248437,0.797917,0.997917,0,1,0,1,0,0.13125,0.046875,0.248437,0.209375,0.797917,0.989583,0.816667,0.997917
9765d863839fd7a6,xclick,/m/050k8,1,0.548437,0.684375,0.666667,0.979167,1,0,0,1,0,0.596875,0.548437,0.684375,0.632812,0.666667,0.9125,0.729167,0.979167
976677a63451e3b5,activemil,/m/050k8,1,0.55375,0.96625,0.066667,0.945,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9773e55e1279fb99,xclick,/m/050k8,1,0.0,0.99875,0.0,0.998333,0,1,1,0,0,0.68875,0.99875,0.0,0.38125,0.0,0.155,0.101667,0.998333
9799b1fe5a9a13c4,activemil,/m/050k8,1,0.22625,0.490625,0.154784,0.961538,1,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9799b1fe5a9a13c4,xclick,/m/050k8,1,0.47375,0.7825,0.560976,0.953096,1,0,0,1,0,0.67625,0.595625,0.47375,0.7825,0.560976,0.953096,0.945591,0.634146
9799b1fe5a9a13c4,xclick,/m/050k8,1,0.47875,0.761875,0.172608,0.850844,1,0,0,1,0,0.57625,0.47875,0.761875,0.47875,0.172608,0.850844,0.438086,0.310507
9799b1fe5a9a13c4,xclick,/m/050k8,1,0.7675,0.9725,0.0,0.185741,1,1,0,1,0,0.9425,0.835,0.9725,0.7675,0.0,0.185741,0.172608,0.006567
97ab835149bb5be8,activemil,/m/050k8,1,0.135,0.87875,0.0,0.971079,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
97c49b7ab08621d8,xclick,/m/050k8,1,0.161209,0.312343,0.814,0.966,1,0,0,1,0,0.229219,0.161209,0.312343,0.244332,0.814,0.824,0.944,0.966
97d814b5fcf487af,xclick,/m/050k8,1,0.0,0.999375,0.0,0.999064,0,1,0,0,0,0.34625,0.999375,0.835625,0.0,0.0,0.388577,0.999064,0.9897
98000bb01de7356a,xclick,/m/050k8,1,0.265237,0.717833,0.370872,0.637595,0,0,0,0,0,0.534989,0.265237,0.717833,0.462754,0.370872,0.553768,0.464014,0.637595
980f61677d21d0d4,activemil,/m/050k8,1,0.24875,0.705,0.185499,0.634652,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
98180f58aa617094,xclick,/m/050k8,1,0.02875,0.443125,0.513333,0.91,0,0,0,0,0,0.37,0.02875,0.443125,0.120625,0.513333,0.6775,0.7475,0.91
